Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,FlightDate,Distance,LateAircraftDelay,WeatherDelay,day,month,hour,OriginCity,temperature_c,precip_mm,cloud_pct,wind_speed_mps
EWR,RSW,2025,2343,42.0,2025-01-06,1068.0,42.0,0.0,6,1,20,New York,-2.9,0.0,100.0,11.3
IAH,MIA,1705,2038,70.0,2025-01-06,964.0,58.0,0.0,6,1,17,Houston,6.2,0.0,0.0,15.1
DEN,SFO,745,936,-5.0,2025-01-06,967.0,0.0,0.0,6,1,7,Denver,-6.3,0.0,35.0,4.5
ORD,RSW,1102,1508,36.0,2025-01-06,1120.0,32.0,0.0,6,1,11,Chicago,-1.7,0.0,100.0,26.3
ORD,IAD,2105,2359,93.0,2025-01-06,588.0,39.0,53.0,6,1,21,Chicago,-4.2,0.2,100.0,17.7
IAH,JAX,1329,1637,93.0,2025-01-06,817.0,66.0,0.0,6,1,13,Houston,2.5,0.0,0.0,18.2
LAX,IAH,1525,2044,44.0,2025-01-06,1379.0,26.0,0.0,6,1,15,Los Angeles,19.1,0.0,27.0,2.6
LGA,ORD,2115,2254,43.0,2025-01-06,733.0,20.0,0.0,6,1,21,New York,-3.5,0.0,100.0,13.5
DEN,LGA,1405,1948,32.0,2025-01-06,1620.0,12.0,0.0,6,1,14,Denver,-2.7,0.0,99.0,1.5
EWR,CHS,2144,2359,128.0,2025-01-06,628.0,8.0,0.0,6,1,21,New York,-3.5,0.0,100.0,13.5
PHX,ORD,1340,1812,75.0,2025-01-06,1440.0,65.0,0.0,6,1,13,Phoenix,10.0,0.0,100.0,5.1
IAH,DEN,1005,1142,27.0,2025-01-06,862.0,0.0,0.0,6,1,10,Houston,-0.7,0.0,0.0,16.5
ORD,MSP,900,1036,93.0,2025-01-06,334.0,0.0,0.0,6,1,9,Chicago,-2.0,0.2,100.0,21.7
ORD,CLE,2117,2341,17.0,2025-01-06,316.0,0.0,0.0,6,1,21,Chicago,-4.2,0.2,100.0,17.7
EWR,RSW,1129,1444,22.0,2025-01-06,1068.0,10.0,0.0,6,1,11,New York,-1.8,0.2,100.0,0.9
DEN,MFR,1945,2137,253.0,2025-01-06,964.0,123.0,0.0,6,1,19,Denver,1.0,0.0,100.0,9.2
ORD,AUS,1325,1629,179.0,2025-01-06,977.0,143.0,13.0,6,1,13,Chicago,-1.4,0.0,100.0,26.8
IAH,LAS,1834,2004,124.0,2025-01-06,1222.0,113.0,0.0,6,1,18,Houston,6.1,0.0,0.0,15.0
EWR,RSW,910,1230,39.0,2025-01-06,1068.0,36.0,0.0,6,1,9,New York,-2.2,0.0,100.0,3.9
ORD,DFW,1055,1343,241.0,2025-01-06,802.0,198.0,33.0,6,1,10,Chicago,-1.8,0.0,100.0,23.0
ORD,SAN,1620,1854,81.0,2025-01-06,1723.0,0.0,0.0,6,1,16,Chicago,-1.2,0.0,100.0,24.5
DEN,ORD,940,1315,111.0,2025-01-06,888.0,0.0,0.0,6,1,9,Denver,-8.3,0.0,18.0,2.2
ORD,TPA,740,1133,2.0,2025-01-06,1012.0,0.0,0.0,6,1,7,Chicago,-1.7,0.1,100.0,24.1
DEN,CID,1755,2053,12.0,2025-01-06,692.0,0.0,0.0,6,1,17,Denver,2.9,0.0,90.0,6.1
ORD,MCO,720,1117,23.0,2025-01-06,1005.0,0.0,15.0,6,1,7,Chicago,-1.7,0.1,100.0,24.1
IAH,BWI,1959,2359,36.0,2025-01-06,1235.0,17.0,0.0,6,1,19,Houston,5.4,0.0,0.0,13.0
DEN,ORD,1118,1455,24.0,2025-01-06,888.0,0.0,0.0,6,1,11,Denver,-8.0,0.0,8.0,2.9
SAN,SFO,1110,1255,12.0,2025-01-06,447.0,0.0,12.0,6,1,11,San Diego,9.4,0.0,28.0,4.6
DEN,LIH,1205,1704,108.0,2025-01-06,3414.0,30.0,0.0,6,1,12,Denver,-7.1,0.0,17.0,1.3
ORD,BWI,700,956,20.0,2025-01-06,622.0,0.0,17.0,6,1,7,Chicago,-1.7,0.1,100.0,24.1
EWR,TPA,1440,1744,-4.0,2025-01-06,997.0,0.0,0.0,6,1,14,New York,-1.9,0.3,100.0,3.6
EWR,DFW,1959,2305,134.0,2025-01-06,1372.0,110.0,0.0,6,1,19,New York,-2.2,0.0,100.0,10.3
IAH,EWR,947,1416,67.0,2025-01-06,1400.0,0.0,0.0,6,1,9,Houston,-0.7,0.0,0.0,17.4
ORD,CID,2020,2132,142.0,2025-01-06,196.0,128.0,0.0,6,1,20,Chicago,-3.7,0.3,100.0,20.7
EWR,MIA,1122,1440,-2.0,2025-01-06,1085.0,0.0,0.0,6,1,11,New York,-1.8,0.2,100.0,0.9
ORD,DFW,1330,1617,204.0,2025-01-06,802.0,139.0,0.0,6,1,13,Chicago,-1.4,0.0,100.0,26.8
EWR,TPA,1718,2026,45.0,2025-01-06,997.0,45.0,0.0,6,1,17,New York,-1.7,0.0,100.0,8.4
SEA,EWR,747,1600,27.0,2025-01-06,2402.0,0.0,0.0,6,1,7,Seattle,6.3,0.0,4.0,15.1
EWR,PBI,1308,1618,55.0,2025-01-06,1023.0,34.0,0.0,6,1,13,New York,-2.0,0.5,100.0,2.8
SEA,IAD,1237,2040,111.0,2025-01-06,2306.0,97.0,0.0,6,1,12,Seattle,5.9,0.0,98.0,11.7
DEN,BDL,1801,2346,2.0,2025-01-06,1671.0,0.0,0.0,6,1,18,Denver,2.2,0.0,100.0,7.8
IAH,MSP,2105,2357,35.0,2025-01-06,1034.0,0.0,0.0,6,1,21,Houston,3.9,0.0,0.0,12.5
IAH,FLL,1005,1336,66.0,2025-01-06,966.0,64.0,0.0,6,1,10,Houston,-0.7,0.0,0.0,16.5
ORD,CLE,1432,1654,115.0,2025-01-06,316.0,57.0,0.0,6,1,14,Chicago,-1.4,0.0,100.0,25.9
ORD,PHX,915,1220,114.0,2025-01-06,1440.0,0.0,99.0,6,1,9,Chicago,-2.0,0.2,100.0,21.7
DEN,HDN,1120,1222,-4.0,2025-01-06,141.0,0.0,0.0,6,1,11,Denver,-8.0,0.0,8.0,2.9
MIA,IAH,1655,1900,43.0,2025-01-06,964.0,5.0,0.0,6,1,16,Miami,26.2,0.0,42.0,21.3
EWR,BUF,2150,2315,65.0,2025-01-06,282.0,50.0,0.0,6,1,21,New York,-3.5,0.0,100.0,13.5
ORD,SEA,1955,2244,65.0,2025-01-06,1721.0,0.0,40.0,6,1,19,Chicago,-3.3,0.4,100.0,20.4
ORD,PBI,710,1124,2.0,2025-01-06,1144.0,0.0,0.0,6,1,7,Chicago,-1.7,0.1,100.0,24.1
ORD,PIT,1413,1648,76.0,2025-01-06,413.0,0.0,0.0,6,1,14,Chicago,-1.4,0.0,100.0,25.9
ORD,LGA,800,1112,33.0,2025-01-06,733.0,0.0,26.0,6,1,8,Chicago,-1.3,0.0,100.0,24.3
ORD,BDL,1110,1422,62.0,2025-01-06,783.0,5.0,40.0,6,1,11,Chicago,-1.7,0.0,100.0,26.3
DEN,JAC,1135,1312,-5.0,2025-01-06,406.0,0.0,0.0,6,1,11,Denver,-8.0,0.0,8.0,2.9
EWR,RDU,2010,2154,125.0,2025-01-06,416.0,45.0,0.0,6,1,20,New York,-2.9,0.0,100.0,11.3
EWR,LAX,1500,1810,130.0,2025-01-06,2454.0,0.0,0.0,6,1,15,New York,-1.9,0.1,100.0,4.3
DEN,SFO,2115,2303,31.0,2025-01-06,967.0,0.0,0.0,6,1,21,Denver,-0.8,0.0,100.0,8.8
DEN,SJC,1923,2108,66.0,2025-01-06,948.0,46.0,0.0,6,1,19,Denver,1.0,0.0,100.0,9.2
ORD,DEN,1600,1751,58.0,2025-01-06,888.0,24.0,27.0,6,1,16,Chicago,-1.2,0.0,100.0,24.5
ORD,SMF,1615,1857,62.0,2025-01-06,1781.0,56.0,0.0,6,1,16,Chicago,-1.2,0.0,100.0,24.5
ORD,LGA,1400,1712,129.0,2025-01-06,733.0,109.0,6.0,6,1,14,Chicago,-1.4,0.0,100.0,25.9
ATL,ORD,1105,1219,156.0,2025-01-06,606.0,65.0,0.0,6,1,11,Atlanta,5.7,0.1,100.0,22.1
IAH,LGA,1155,1622,21.0,2025-01-06,1416.0,0.0,0.0,6,1,11,Houston,0.0,0.0,3.0,18.5
DEN,GEG,1931,2104,0.0,2025-01-06,836.0,0.0,0.0,6,1,19,Denver,1.0,0.0,100.0,9.2
ORD,LGA,1700,2011,63.0,2025-01-06,733.0,24.0,30.0,6,1,17,Chicago,-1.4,0.3,100.0,22.7
ORD,STT,850,1540,103.0,2025-01-06,2116.0,0.0,0.0,6,1,8,Chicago,-1.3,0.0,100.0,24.3
ORD,PBI,1100,1514,90.0,2025-01-06,1144.0,34.0,0.0,6,1,11,Chicago,-1.7,0.0,100.0,26.3
ORD,PNS,1050,1320,301.0,2025-01-06,794.0,0.0,0.0,6,1,10,Chicago,-1.8,0.0,100.0,23.0
IAH,MSY,1835,1949,48.0,2025-01-06,305.0,0.0,0.0,6,1,18,Houston,6.1,0.0,0.0,15.0
EWR,CLT,1909,2115,61.0,2025-01-06,529.0,16.0,0.0,6,1,19,New York,-2.2,0.0,100.0,10.3
ORD,IAH,600,857,559.0,2025-01-06,925.0,548.0,5.0,6,1,6,Chicago,-2.1,0.1,100.0,25.3
IAH,LAX,1215,1411,59.0,2025-01-06,1379.0,47.0,0.0,6,1,12,Houston,1.3,0.0,0.0,18.7
EWR,TPA,808,1117,11.0,2025-01-06,997.0,0.0,0.0,6,1,8,New York,-2.2,0.0,100.0,2.9
IAH,DTW,2009,2359,11.0,2025-01-06,1075.0,0.0,0.0,6,1,20,Houston,4.3,0.0,0.0,11.1
ORD,IAH,2000,2300,81.0,2025-01-06,925.0,26.0,44.0,6,1,20,Chicago,-3.7,0.3,100.0,20.7
ORD,ALB,1835,2144,12.0,2025-01-06,723.0,0.0,0.0,6,1,18,Chicago,-2.9,0.3,100.0,17.3
IAH,SMF,2025,2244,168.0,2025-01-06,1609.0,67.0,0.0,6,1,20,Houston,4.3,0.0,0.0,11.1
IAH,LGA,1625,2054,24.0,2025-01-06,1416.0,7.0,0.0,6,1,16,Houston,5.7,0.0,0.0,15.7
ORD,SLC,909,1154,118.0,2025-01-06,1250.0,0.0,0.0,6,1,9,Chicago,-2.0,0.2,100.0,21.7
IAH,JAC,941,1213,0.0,2025-01-06,1265.0,0.0,0.0,6,1,9,Houston,-0.7,0.0,0.0,17.4
ORD,LAX,1300,1534,182.0,2025-01-06,1744.0,34.0,0.0,6,1,13,Chicago,-1.4,0.0,100.0,26.8
DEN,SMF,1938,2119,9.0,2025-01-06,909.0,9.0,0.0,6,1,19,Denver,1.0,0.0,100.0,9.2
IAH,ORD,1915,2156,48.0,2025-01-06,925.0,22.0,0.0,6,1,19,Houston,5.4,0.0,0.0,13.0
EWR,PHX,1823,2155,30.0,2025-01-06,2133.0,18.0,0.0,6,1,18,New York,-1.8,0.0,99.0,6.0
IAH,ORD,930,1216,72.0,2025-01-06,925.0,0.0,72.0,6,1,9,Houston,-0.7,0.0,0.0,17.4
EWR,DEN,1415,1640,110.0,2025-01-06,1605.0,88.0,0.0,6,1,14,New York,-1.9,0.3,100.0,3.6
SAN,SFO,1536,1721,21.0,2025-01-06,447.0,0.0,0.0,6,1,15,San Diego,19.3,0.0,3.0,4.5
ORD,EWR,1430,1747,81.0,2025-01-06,719.0,0.0,81.0,6,1,14,Chicago,-1.4,0.0,100.0,25.9
EWR,MCO,1240,1541,16.0,2025-01-06,937.0,16.0,0.0,6,1,12,New York,-1.9,0.4,100.0,1.3
MIA,EWR,1015,1324,126.0,2025-01-06,1085.0,0.0,0.0,6,1,10,Miami,23.2,0.0,7.0,14.8
ORD,LAX,1952,2235,113.0,2025-01-06,1744.0,71.0,13.0,6,1,19,Chicago,-3.3,0.4,100.0,20.4
MIA,ORD,1613,1847,101.0,2025-01-06,1197.0,56.0,0.0,6,1,16,Miami,26.2,0.0,42.0,21.3
IAH,MIA,1210,1543,16.0,2025-01-06,964.0,0.0,0.0,6,1,12,Houston,1.3,0.0,0.0,18.7
EWR,ORD,800,944,54.0,2025-01-06,719.0,0.0,0.0,6,1,8,New York,-2.2,0.0,100.0,2.9
BOS,EWR,1340,1504,205.0,2025-01-06,200.0,0.0,0.0,6,1,13,Boston,-3.5,0.0,100.0,9.3
ORD,BOS,920,1246,42.0,2025-01-06,867.0,0.0,33.0,6,1,9,Chicago,-2.0,0.2,100.0,21.7
IAH,TPA,1310,1622,74.0,2025-01-06,787.0,44.0,0.0,6,1,13,Houston,2.5,0.0,0.0,18.2
IAH,TPA,1826,2138,50.0,2025-01-06,787.0,15.0,0.0,6,1,18,Houston,6.1,0.0,0.0,15.0
ORD,EWR,1051,1409,53.0,2025-01-06,719.0,37.0,0.0,6,1,10,Chicago,-1.8,0.0,100.0,23.0
ORD,MIA,725,1146,26.0,2025-01-06,1197.0,0.0,26.0,6,1,7,Chicago,-1.7,0.1,100.0,24.1
IAH,SFO,1500,1728,207.0,2025-01-06,1635.0,0.0,0.0,6,1,15,Houston,4.8,0.0,0.0,16.7
IAH,PHX,1950,2152,18.0,2025-01-06,1009.0,0.0,0.0,6,1,19,Houston,5.4,0.0,0.0,13.0
ORD,CHS,1820,2141,43.0,2025-01-06,760.0,0.0,27.0,6,1,18,Chicago,-2.9,0.3,100.0,17.3
EWR,TPA,1050,1355,-6.0,2025-01-06,997.0,0.0,0.0,6,1,10,New York,-2.1,0.2,100.0,2.8
IAH,CVG,2022,2344,55.0,2025-01-06,871.0,28.0,0.0,6,1,20,Houston,4.3,0.0,0.0,11.1
EWR,DEN,1705,1925,46.0,2025-01-06,1605.0,39.0,0.0,6,1,17,New York,-1.7,0.0,100.0,8.4
ORD,TPA,1808,2200,33.0,2025-01-06,1012.0,0.0,33.0,6,1,18,Chicago,-2.9,0.3,100.0,17.3
EWR,PBI,2058,2359,217.0,2025-01-06,1023.0,200.0,0.0,6,1,20,New York,-2.9,0.0,100.0,11.3
DEN,TPA,940,1510,107.0,2025-01-06,1506.0,84.0,0.0,6,1,9,Denver,-8.3,0.0,18.0,2.2
ORD,MCO,1415,1806,108.0,2025-01-06,1005.0,93.0,0.0,6,1,14,Chicago,-1.4,0.0,100.0,25.9
DEN,SFO,1010,1201,0.0,2025-01-06,967.0,0.0,0.0,6,1,10,Denver,-8.6,0.0,11.0,2.7
ORD,MCO,1750,2142,22.0,2025-01-06,1005.0,0.0,0.0,6,1,17,Chicago,-1.4,0.3,100.0,22.7
LAX,ORD,820,1438,-4.0,2025-01-06,1744.0,0.0,0.0,6,1,8,Los Angeles,10.0,0.0,0.0,1.7
SEA,ORD,2351,551,20.0,2025-01-06,1721.0,15.0,0.0,6,1,23,Seattle,4.7,0.0,65.0,7.1
EWR,FLL,820,1138,12.0,2025-01-06,1065.0,0.0,0.0,6,1,8,New York,-2.2,0.0,100.0,2.9
MIA,ORD,1125,1359,71.0,2025-01-06,1197.0,38.0,0.0,6,1,11,Miami,24.1,0.0,24.0,17.7
ORD,MIA,1413,1833,125.0,2025-01-06,1197.0,120.0,5.0,6,1,14,Chicago,-1.4,0.0,100.0,25.9
IAH,SAT,720,829,-1.0,2025-01-06,191.0,0.0,0.0,6,1,7,Houston,-0.1,0.0,0.0,19.2
SJC,DEN,830,1208,52.0,2025-01-06,948.0,0.0,0.0,6,1,8,San Jose,6.3,0.0,26.0,3.6
ORD,SJU,900,1538,126.0,2025-01-06,2072.0,92.0,0.0,6,1,9,Chicago,-2.0,0.2,100.0,21.7
ORD,MCO,1105,1455,40.0,2025-01-06,1005.0,0.0,38.0,6,1,11,Chicago,-1.7,0.0,100.0,26.3
EWR,IAD,1512,1630,2.0,2025-01-06,212.0,0.0,0.0,6,1,15,New York,-1.9,0.1,100.0,4.3
ORD,EWR,1542,1900,48.0,2025-01-06,719.0,24.0,24.0,6,1,15,Chicago,-1.4,0.0,100.0,25.6
MIA,ORD,1206,1440,65.0,2025-01-06,1197.0,0.0,0.0,6,1,12,Miami,24.8,0.0,93.0,19.1
ORD,RIC,1835,2144,58.0,2025-01-06,642.0,47.0,0.0,6,1,18,Chicago,-2.9,0.3,100.0,17.3
BOS,IAH,1324,1706,112.0,2025-01-06,1597.0,72.0,0.0,6,1,13,Boston,-3.5,0.0,100.0,9.3
ORD,ATL,700,1005,90.0,2025-01-06,606.0,44.0,38.0,6,1,7,Chicago,-1.7,0.1,100.0,24.1
LAX,SFO,1820,1954,16.0,2025-01-06,337.0,0.0,0.0,6,1,18,Los Angeles,22.9,0.0,42.0,6.3
DEN,CMH,1750,2245,9.0,2025-01-06,1154.0,0.0,0.0,6,1,17,Denver,2.9,0.0,90.0,6.1
EWR,SAV,2121,2346,42.0,2025-01-06,708.0,15.0,0.0,6,1,21,New York,-3.5,0.0,100.0,13.5
IAH,IAD,1655,2051,58.0,2025-01-06,1190.0,21.0,0.0,6,1,16,Houston,5.7,0.0,0.0,15.7
ORD,BZN,2020,2249,48.0,2025-01-06,1185.0,13.0,5.0,6,1,20,Chicago,-3.7,0.3,100.0,20.7
LGA,ORD,1725,1904,74.0,2025-01-06,733.0,46.0,0.0,6,1,17,New York,-1.7,0.0,100.0,8.4
ORD,LAS,1620,1828,47.0,2025-01-06,1514.0,0.0,25.0,6,1,16,Chicago,-1.2,0.0,100.0,24.5
ORD,PHX,1110,1415,68.0,2025-01-06,1440.0,28.0,8.0,6,1,11,Chicago,-1.7,0.0,100.0,26.3
IAH,LAS,1203,1333,30.0,2025-01-06,1222.0,20.0,0.0,6,1,12,Houston,1.3,0.0,0.0,18.7
DEN,IAD,600,1123,13.0,2025-01-06,1452.0,0.0,0.0,6,1,6,Denver,-5.8,0.0,46.0,4.3
EWR,ROC,2159,2320,66.0,2025-01-06,246.0,62.0,0.0,6,1,21,New York,-3.5,0.0,100.0,13.5
EWR,RSW,1840,2158,43.0,2025-01-06,1068.0,43.0,0.0,6,1,18,New York,-1.8,0.0,99.0,6.0
SAN,SFO,745,930,57.0,2025-01-06,447.0,0.0,56.0,6,1,7,San Diego,10.2,0.0,0.0,3.6
DEN,DTW,1102,1557,21.0,2025-01-06,1123.0,16.0,0.0,6,1,11,Denver,-8.0,0.0,8.0,2.9
IAH,GSP,2015,2328,117.0,2025-01-06,837.0,0.0,0.0,6,1,20,Houston,4.3,0.0,0.0,11.1
IAH,IAD,2007,2359,59.0,2025-01-06,1190.0,29.0,0.0,6,1,20,Houston,4.3,0.0,0.0,11.1
SJC,ORD,2240,457,28.0,2025-01-06,1829.0,15.0,0.0,6,1,22,San Jose,11.4,0.0,100.0,4.7
DEN,BIL,1940,2118,6.0,2025-01-06,455.0,0.0,0.0,6,1,19,Denver,1.0,0.0,100.0,9.2
ORD,LAX,1535,1816,40.0,2025-01-06,1744.0,6.0,23.0,6,1,15,Chicago,-1.4,0.0,100.0,25.6
EWR,ORD,1137,1315,107.0,2025-01-06,719.0,18.0,0.0,6,1,11,New York,-1.8,0.2,100.0,0.9
ORD,FLL,1427,1844,43.0,2025-01-06,1182.0,0.0,37.0,6,1,14,Chicago,-1.4,0.0,100.0,25.9
EWR,MCO,700,1001,36.0,2025-01-06,937.0,36.0,0.0,6,1,7,New York,-2.3,0.0,100.0,3.9
EWR,BOS,1100,1211,205.0,2025-01-06,200.0,0.0,0.0,6,1,11,New York,-1.8,0.2,100.0,0.9
ORD,MIA,1040,1501,95.0,2025-01-06,1197.0,74.0,0.0,6,1,10,Chicago,-1.8,0.0,100.0,23.0
LGA,ORD,725,907,0.0,2025-01-06,733.0,0.0,0.0,6,1,7,New York,-2.3,0.0,100.0,3.9
EWR,FLL,1600,1913,51.0,2025-01-06,1065.0,39.0,0.0,6,1,16,New York,-1.8,0.0,100.0,6.8
EWR,PHX,1200,1523,34.0,2025-01-06,2133.0,20.0,0.0,6,1,12,New York,-1.9,0.4,100.0,1.3
ORD,MCI,2011,2156,263.0,2025-01-06,403.0,153.0,0.0,6,1,20,Chicago,-3.7,0.3,100.0,20.7
ORD,SAT,907,1223,60.0,2025-01-06,1041.0,11.0,0.0,6,1,9,Chicago,-2.0,0.2,100.0,21.7
IAH,EWR,1335,1810,31.0,2025-01-06,1400.0,0.0,0.0,6,1,13,Houston,2.5,0.0,0.0,18.2
MIA,ORD,700,928,0.0,2025-01-06,1197.0,0.0,0.0,6,1,7,Miami,22.4,0.0,100.0,13.7
DEN,ORD,1506,1843,17.0,2025-01-06,888.0,0.0,0.0,6,1,15,Denver,-0.2,0.0,90.0,3.1
SEA,DEN,820,1204,49.0,2025-01-06,1024.0,0.0,0.0,6,1,8,Seattle,6.1,0.0,18.0,13.3
EWR,SAN,905,1216,25.0,2025-01-06,2425.0,8.0,0.0,6,1,9,New York,-2.2,0.0,100.0,3.9
EWR,EYW,945,1311,-8.0,2025-01-06,1196.0,0.0,0.0,6,1,9,New York,-2.2,0.0,100.0,3.9
EWR,CLE,745,927,29.0,2025-01-06,404.0,16.0,0.0,6,1,7,New York,-2.3,0.0,100.0,3.9
DEN,TUS,1941,2152,46.0,2025-01-06,639.0,0.0,0.0,6,1,19,Denver,1.0,0.0,100.0,9.2
ORD,PHX,725,1031,53.0,2025-01-06,1440.0,18.0,0.0,6,1,7,Chicago,-1.7,0.1,100.0,24.1
ORD,MSP,1245,1419,122.0,2025-01-06,334.0,0.0,0.0,6,1,12,Chicago,-1.5,0.0,100.0,27.6
DEN,ORD,750,1125,32.0,2025-01-06,888.0,18.0,0.0,6,1,7,Denver,-6.3,0.0,35.0,4.5
DEN,RAP,2056,2215,64.0,2025-01-06,300.0,64.0,0.0,6,1,20,Denver,-1.0,0.0,100.0,8.9
DEN,BNA,1325,1700,146.0,2025-01-06,1014.0,0.0,0.0,6,1,13,Denver,-4.8,0.0,100.0,1.5
ORD,DEN,1050,1242,57.0,2025-01-06,888.0,0.0,46.0,6,1,10,Chicago,-1.8,0.0,100.0,23.0
IAH,LAS,940,1110,50.0,2025-01-06,1222.0,0.0,0.0,6,1,9,Houston,-0.7,0.0,0.0,17.4
EWR,RDU,946,1130,11.0,2025-01-06,416.0,0.0,0.0,6,1,9,New York,-2.2,0.0,100.0,3.9
IAH,MEM,2020,2156,29.0,2025-01-06,468.0,14.0,0.0,6,1,20,Houston,4.3,0.0,0.0,11.1
EWR,DEN,2031,2256,91.0,2025-01-06,1605.0,73.0,0.0,6,1,20,New York,-2.9,0.0,100.0,11.3
LAX,SFO,1028,1202,5.0,2025-01-06,337.0,0.0,0.0,6,1,10,Los Angeles,9.7,0.0,3.0,0.9
DEN,OMA,2055,2329,84.0,2025-01-06,472.0,66.0,0.0,6,1,20,Denver,-1.0,0.0,100.0,8.9
IAH,DEN,2130,2305,113.0,2025-01-06,862.0,12.0,0.0,6,1,21,Houston,3.9,0.0,0.0,12.5
EWR,JAC,1815,2113,88.0,2025-01-06,1874.0,30.0,0.0,6,1,18,New York,-1.8,0.0,99.0,6.0
ORD,PHL,1830,2140,52.0,2025-01-06,678.0,23.0,19.0,6,1,18,Chicago,-2.9,0.3,100.0,17.3
ORD,FLL,1035,1449,29.0,2025-01-06,1182.0,0.0,28.0,6,1,10,Chicago,-1.8,0.0,100.0,23.0
LGA,IAH,1959,2318,161.0,2025-01-06,1416.0,122.0,0.0,6,1,19,New York,-2.2,0.0,100.0,10.3
ORD,LGA,1300,1611,96.0,2025-01-06,733.0,60.0,33.0,6,1,13,Chicago,-1.4,0.0,100.0,26.8
DEN,EUG,1944,2135,115.0,2025-01-06,996.0,0.0,0.0,6,1,19,Denver,1.0,0.0,100.0,9.2
DEN,SAT,1743,2055,28.0,2025-01-06,794.0,20.0,0.0,6,1,17,Denver,2.9,0.0,90.0,6.1
EWR,PBI,1454,1803,42.0,2025-01-06,1023.0,0.0,0.0,6,1,14,New York,-1.9,0.3,100.0,3.6
ORD,IAH,1615,1917,48.0,2025-01-06,925.0,0.0,30.0,6,1,16,Chicago,-1.2,0.0,100.0,24.5
IAH,EGE,957,1203,-5.0,2025-01-06,934.0,0.0,0.0,6,1,9,Houston,-0.7,0.0,0.0,17.4
ORD,DEN,2140,2334,65.0,2025-01-06,888.0,33.0,16.0,6,1,21,Chicago,-4.2,0.2,100.0,17.7
EWR,ORD,1255,1435,34.0,2025-01-06,719.0,0.0,0.0,6,1,12,New York,-1.9,0.4,100.0,1.3
EWR,MCO,1009,1309,-6.0,2025-01-06,937.0,0.0,0.0,6,1,10,New York,-2.1,0.2,100.0,2.8
ORD,SNA,1620,1856,61.0,2025-01-06,1726.0,0.0,61.0,6,1,16,Chicago,-1.2,0.0,100.0,24.5
BOS,ORD,1220,1419,41.0,2025-01-06,867.0,0.0,0.0,6,1,12,Boston,-4.3,0.0,100.0,9.8
IAH,RDU,1822,2200,33.0,2025-01-06,1042.0,0.0,0.0,6,1,18,Houston,6.1,0.0,0.0,15.0
ORD,AUS,855,1200,6.0,2025-01-06,977.0,0.0,0.0,6,1,8,Chicago,-1.3,0.0,100.0,24.3
LAX,EWR,1630,45,268.0,2025-01-06,2454.0,238.0,0.0,6,1,16,Los Angeles,21.1,0.0,36.0,2.4
ORD,SFO,2020,2308,57.0,2025-01-06,1846.0,8.0,0.0,6,1,20,Chicago,-3.7,0.3,100.0,20.7
EWR,MCO,1347,1648,41.0,2025-01-06,937.0,31.0,0.0,6,1,13,New York,-2.0,0.5,100.0,2.8
EWR,IAD,1859,2019,117.0,2025-01-06,212.0,84.0,0.0,6,1,18,New York,-1.8,0.0,99.0,6.0
IAH,RSW,930,1247,4.0,2025-01-06,861.0,0.0,0.0,6,1,9,Houston,-0.7,0.0,0.0,17.4
IAH,BOS,720,1205,150.0,2025-01-06,1597.0,116.0,0.0,6,1,7,Houston,-0.1,0.0,0.0,19.2
IAH,ATL,1810,2112,126.0,2025-01-06,689.0,93.0,0.0,6,1,18,Houston,6.1,0.0,0.0,15.0
ORD,BTV,1835,2148,25.0,2025-01-06,763.0,0.0,25.0,6,1,18,Chicago,-2.9,0.3,100.0,17.3
IAH,MSY,1455,1609,74.0,2025-01-06,305.0,67.0,0.0,6,1,14,Houston,3.8,0.0,2.0,18.0
ORD,LAX,2145,28,40.0,2025-01-06,1744.0,4.0,15.0,6,1,21,Chicago,-4.2,0.2,100.0,17.7
EWR,MIA,1425,1744,45.0,2025-01-06,1085.0,36.0,0.0,6,1,14,New York,-1.9,0.3,100.0,3.6
LGA,DEN,1214,1448,26.0,2025-01-06,1620.0,15.0,0.0,6,1,12,New York,-1.9,0.4,100.0,1.3
EWR,SAN,2028,2329,16.0,2025-01-06,2425.0,0.0,0.0,6,1,20,New York,-2.9,0.0,100.0,11.3
PHX,IAD,940,1555,15.0,2025-01-06,1956.0,0.0,0.0,6,1,9,Phoenix,6.1,0.0,90.0,3.8
ORD,PHL,1430,1736,90.0,2025-01-06,678.0,53.0,23.0,6,1,14,Chicago,-1.4,0.0,100.0,25.9
DEN,CVG,1805,2252,4.0,2025-01-06,1069.0,0.0,0.0,6,1,18,Denver,2.2,0.0,100.0,7.8
EWR,MCO,815,1120,-8.0,2025-01-06,937.0,0.0,0.0,6,1,8,New York,-2.2,0.0,100.0,2.9
ORD,MEM,2000,2155,74.0,2025-01-06,491.0,36.0,28.0,6,1,20,Chicago,-3.7,0.3,100.0,20.7
LGA,ORD,1629,1808,1.0,2025-01-06,733.0,0.0,0.0,6,1,16,New York,-1.8,0.0,100.0,6.8
EWR,ATL,1429,1702,24.0,2025-01-06,746.0,6.0,0.0,6,1,14,New York,-1.9,0.3,100.0,3.6
LAX,SFO,2251,25,12.0,2025-01-06,337.0,0.0,0.0,6,1,22,Los Angeles,17.3,0.0,100.0,2.3
DEN,COS,2110,2203,172.0,2025-01-06,73.0,139.0,0.0,6,1,21,Denver,-0.8,0.0,100.0,8.8
